;1990;1995;2000;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Georgia;0;2693731865.97036;3057475288.78105;6410823633.25426;10766836276.5639;12243505582.6741;15107441446.7833;16488403076.3641;17189551520.9811;17627003454.7205;14953950557.4406;15141758566.7808;16242916915.7203;17599700090.762;17477255562.2583;15891688903.1843
Germany;1771671206875.68;2585792275146.72;1943145384190.16;2845802760850.64;3397791053070.3;3396354075663.73;3744408602683.94;3527344944139.83;3732743446218.92;3883920155292.26;3356235704119.75;3467498002104.33;3681732583768.5;3975347237442.99;3888326788627.44;3846413928653.71
Ghana;5889174825.487;6465137614.6789;4983024408.14828;10744675209.8984;26048108185.0534;32197272797.2028;39337314809.9434;41270954737.2459;62405374785.5052;53660342159.7735;47498906691.6182;54499451834.1061;58845211998.3455;65315955122.8077;67234292582.7606;72354428864.9032
Greece;97891092003.4394;136878365936.167;130133845586.88;247783002114.165;330000251458.739;299361576293.332;287797821676.138;245670666767.533;239862011051.781;237029578730.029;195317994377.197;192732474229.218;199630819054.302;212146107548.996;205326724570.227;189410106620.016
Guatemala;7650125217.35253;14655404433.2771;19288827158.9035;27211377107.3763;37733609794.6481;41338008612.7727;47654783851.8252;50388460924.7345;52996540576.3161;57852399705.1292;62186186575.7433;66053725049.0138;71654134378.5299;73208583758.9105;77020015201.3201;77604632170.5853
Guinea;2666616176.91609;3693753379.05992;2995360969.16199;2937071767.25576;6716904568.76482;6853467857.61127;6785137172.77058;7638045254.42864;8376613843.27265;8778473614.54728;8794202443.67754;8595955581.21266;10324668266.595;11857030336.5274;13513809258.2083;15681050917.1588
Haiti;3096289800;2813313278.81082;6868666119.64488;7049954288.93905;11269821158.975;11661585823.2282;13008748131.675;13708931889.7884;14498080022.6317;14790765759.5274;14857386163.9184;13723267960.8434;14213814582.7938;15965670198.4548;14332163266.3977;13417997065.1099
Honduras;4923009551.51561;5347445005.21376;7103507989.05044;9757034456.7578;14587496229.1811;15839344591.9842;17710315005.9999;18528601901.324;18499710127.8385;19756494434.7031;20979767785.2104;21717622071.3816;23136232229.6069;24067778953.842;25089976946.7736;23827840809.7014
Hungary;46288369007.4588;46425677734.1435;47218405892.4258;112980947728.383;130760312876.683;131916516051.985;141759722464.002;128475498380.379;135411698965.109;140765018880.633;125074286021.14;128470534117.954;142961605733.026;160431092908.646;163503650313.081;155012927629.087
Iceland;6478459743.53079;7134341221.51683;9003639602.62542;16812530830.3841;13164652470.4299;13683689692.6583;15158548262.7723;14724078148.3168;16033517403.2062;17758050015.5425;17517210519.0912;20793168030.9524;24728285177.4603;26267063757.5495;24857740445.0401;21718075725.2054
India;320979026419.633;360281952716.797;468394937262.37;820381595512.902;1341886602798.69;1675615335600.56;1823050405350.42;1827637859135.7;1856722121394.53;2039127446298.55;2103587813812.2;2294797980509.51;2651472946375.05;2701111782774.57;2870504096717.48;2622983732006.45
Indonesia;106140727357.035;202132028723.115;165021012077.81;285868618224.017;539580085612.402;755094160363.071;892969107923.094;917869910105.749;912524136718.018;890814755233.225;860854235065.079;931877364177.742;1015618742565.81;1042271531011.99;1119091259074.62;1058423838345.14
Iran;124813263926.246;96419225743.6248;109591707802.233;226452138291.542;416397025729.361;486807615326.147;580764902917.439;598868460912.847;460293149324.326;432687036177.818;384951479697.42;417983583565.54;445345256459.105;294356680624.658;258245497664.394;191718271483.759
Iraq;179885815374.719;114920352863.99;82437621608.6253;49954890353.2609;111660855042.735;138461538461.538;185470085470.085;217807625616.475;234648370497.427;234648370506.003;166774109673.732;166602488747.885;190643898226.351;212271807144.367;222434137055.838;167224432560.319
Ireland;49364680213.6251;69222625000;99852958356.3663;211649034945.902;236316405946.096;222148757577.891;237472361733.546;224999484361.826;238543539440.554;258471884599.611;291462799328.949;298725229419.215;334602299873.029;384853685231.018;399122063504.148;425888950992.003
Israel;59217144628.5091;100384808554.445;132343042699.826;142528909909.308;207468170790.631;233995676087.698;261468634287.095;257180147032.142;292636164056.027;309558454690.917;300122499721.281;318616506157.945;352667925811.028;370455651179.958;394652208893.138;401953767072.801
Italy;1181222653522.95;1174662070605.02;1143829832319.88;1857524312896.41;2191241872742.43;2134017843247.16;2291991045770.29;2087077032435.15;2141315327318.21;2159133919743.77;1835899237320.04;1875797463583.87;1956950469673.29;2091117091124.1;2004913357800;1886445268340.71
Jamaica;4592224067.37194;6538840169.73126;8985352831.94058;11243868485.7428;12120460872.8003;13220556882.7046;14444655299.8772;14807086889.2099;14262589157.7413;13897804560.3487;14188935947.5694;14077109396.8584;14808989993.3185;15730793852.7913;15830768549.8916;13812421803.4084
Japan;3132817652848.04;5449116304981.1;4887519660744.86;4755410630912.14;5231382674593.7;5700098114744.41;6157459594823.72;6203213121334.12;5155717056270.83;4850413536037.84;4444930651964.18;5003677627544.24;4930837369151.42;5036891740656.35;5148781948478.17;4975415241562.52
Jordan;4160003917.43258;6727446632.42009;8460424400.56418;12588665303.244;24537876123.688;27133804244.3669;29524149164.8994;31634561670.4356;34454440180.6582;36847643587.2383;38587017887.3239;39892551126.7606;41408960845.0704;42932112676.0563;44502895915.493;43697659275.3137
Kazakhstan;0;20374307047.115;18291990619.137;57123671733.8952;115308661142.927;148047348240.643;192626507971.584;207998568865.789;236634552078.102;221415572819.5;184388432148.715;137278320084.171;166805800595.704;179339994859.384;181667190075.541;169835426427.153
Kenya;8572359162.85631;9046326059.98857;12705357103.0056;18737897744.7948;37021512048.8158;40000088346.8041;41953433591.4101;50412754861.0191;55096728047.9408;61448046801.6041;64007750169.3344;69188755364.2995;78965004656.1823;87778582964.1388;95503088538.092;98842939649.1149
Korea, Republic of;283367525714.932;566583427334.137;576178114168.494;934901071332.984;943941876218.743;1144066965324.49;1253223044718.99;1278427634342.59;1370795199976.18;1484318219633.63;1465773245547.15;1500111596236.37;1623901496835.79;1724845615629.26;1646739219509.89;1630525005469.11
Kuwait;18427777777.7778;27191353887.3995;37712842242.5033;80798630136.9863;105963168867.269;115419399860.433;154068115942.029;174070382279.386;174161142454.161;162631412508.784;114567298105.683;109419728566.7;120707435412.358;138182400493.585;136196760180.976;136196760180.976
Kyrgyzstan;2675000000;1661018518.51852;1369688498.06778;2460248026.17783;4690062255.12247;4794357795.07139;6197766118.59856;6605139933.41063;7335027591.91628;7468096566.71158;6678178340.45121;6813092065.83507;7702934800.12836;8271106196.04265;8871019822.76704;7735976612.64163
Lao People's Dem. Rep.;865559856.1639;1763536304.53964;1731198022.45494;2735558726.25625;5832915387.08908;7127792629.58295;8749241114.18913;10191350119.6808;11942230508.334;13268458231.9284;14390442307.3996;15805692545.8724;16853087485.4118;17953786416.1431;18245925331.2396;19136194848.6534
Latvia;0;5785775812.89218;7949253765.93279;16959313005.6005;26317286627.7453;23877564355.9904;28619991391.7457;28330632928.5559;30432796305.7043;31329367172.7409;27239653843.5022;28052325862.0461;30383528686.2906;34399206589.8596;34055464655.3254;33505185228.7067
Lebanon;2838485353.96187;11718795528.4939;17260364842.4544;21497336498.9718;35399582928.6236;38443907042.3217;39927125961.194;44035991745.6716;46909335135.1244;48134486624.6103;49939374832.7032;51205122503.8143;53140638269.1211;54961275741.5589;51991634491.6345;33383246857.58
Libya;28901836158.1921;25544128198.9955;38270206950.41;47334148578.4164;63028320702.0343;74773444900.5368;34699395523.6073;81873662518.8238;65502870173.7831;41142722414.3351;27842131479.8726;26197143268.1243;37883243650.452;52607888717.9487;52091152228.3425;25418461532.2008
Lithuania;0;7867140395.33705;11524776866.6379;26097677571.8373;37388122046.1496;37138464732.9838;43582248869.6143;42943442157.7701;46514471181.9327;48574531941.9167;41418872976.1196;43018087237.5741;47640770634.427;53696648755.4347;54639938780.2352;55887271833.0025
Luxembourg;13229247947.8513;21588170498.0843;21263514833.2412;37347394602.6614;51370543206.4462;53212476812.2957;60004630234.4135;56677961787.0717;61739352212.3049;66103853236.7572;57744457954.7297;60691483443.1221;64023412339.7075;70885325883.0941;71104919108.1411;73263982103.0119
Madagascar;3931334870.74964;3838101052.21232;4629247090.97817;5859269849.14523;9616879920.50734;9982711030.26388;11551821062.3334;11578978052.8789;12423557906.9182;12522959157.2295;11323023786.5698;11848615018.398;13176313233.1978;13614412550.8722;14191911512.041;13720634105.403
Malawi;1880771556.30474;1397457932.30697;1743506531.32652;3655909664.1423;6191127665.1963;6959655570.89098;8004000737.30717;6028487928.83351;5518880768.57955;6047813437.31804;6373212640.84604;5433040159.88747;8787570920.44408;9712994564.91597;10862613621.906;11961848552.5977
Malaysia;44024178343.0071;88705342902.7113;93789736842.1053;143534102611.497;202257625195.063;255016609232.871;297951960784.314;314443149443.149;323277158906.979;338061963396.376;301354803994.367;301255380276.258;319112136545.438;358715057123.739;364681367531.684;336664444247.042
Mali;2681912030.49384;2706425298.36818;2954129565.82965;6247496491.29462;10190945007.299;10689167195.3375;12995074801.061;12441946098.4018;13242680704.5961;14364859445.8846;13104764333.9941;14026048690.7312;15365714371.3316;17070866299.0945;17281815733.9596;17393761397.0805
Malta;2547163582.33149;3720400496.11451;4069515556.78692;6416184235.8384;8696366868.92276;9035932177.77961;9638916472.15361;9462238256.97848;10551661220.181;11626281449.5909;11091434483.5238;11721521912.7202;13221298307.8894;14864712990.1631;15215714309.0974;14647384607.604
Mauritania;1506914407.82331;2091731420.68923;1779523344.34106;2936019525.60241;4714592492.92972;5628882266.37767;6764635686.79345;6728208836.22143;7223063169.72749;6592537781.81518;6166857628.62212;6398744505.08129;6757333550.27933;7050987978.12063;7600650037.8463;7778525642.92883
Mauritius;2653480001.34558;4040345933.29231;4663313620.01707;6488750452.60067;9128843109.15588;10003670690.3497;11518393367.2403;11668685524.1265;12129642296.4425;12803445933.5894;11692287066.381;12232469391.7573;13259348213.99;14181930162.4161;14046337854.8466;10914065306.2423
Mexico;261253582805.945;360073909243.855;707906744574.644;877476221382.101;900045350649.351;1057801295584.05;1180489601957.61;1201089987015.45;1274443084716.57;1315351183524.54;1171867608197.72;1078490651625.31;1158913035796.37;1222348807283.2;1268870527160.03;1076163316174.94
Moldova, Republic of;0;1752979926.41489;1288429391.79951;2988348836.471;5439422031.39627;6974960345.3712;8414360656.29632;8709165249.26928;9496684701.43325;9510219299.49557;7745231660.33425;8071480540.86068;9669759987.02633;11456728401.3069;11968699005.9801;11914040905.2626
Mongolia;2560785660;1452165005.2384;1136896123.61298;2523471532.01083;4583850367.88972;7189481824.07288;10409797649.3063;12292770631.1967;12582122604.1921;12226514722.0861;11749620619.5962;11186734674.3847;11425755279.5395;13108769495.7472;13996719329.4236;13137128659.479
Morocco;30180108561.9305;39030285468.3841;38857251336.3448;62343022650.8742;92897320375.8176;93216746661.5977;101370474295.109;98266306615.3632;106825649872.108;110081248587.369;101179808076.36;103311649248.024;109682728023.112;118096227400.092;119700325461.938;112870591694.044
Mozambique;2512079324.07706;2843489764.65219;5656473652.41147;8542070109.70903;11914471497.1492;11104648673.0016;14381552432.9494;16350804543.0515;16974320551.0213;17716084107.5888;15950969018.9458;11936999283.1791;13219084261.3664;14845870050.7092;15291448211.603;14021421105.9078
Myanmar;4467116598.12933;5932278986.11381;8905066163.58643;11986972418.5103;36906181380.8127;49540813342.4834;59977326085.9908;59937797559.3295;60269734044.526;65446199787.8425;60291736893.9397;61449392056.1488;67144725830.5753;68697759361.231;79844294296.0647;76185586096.7974
Namibia;2785764518.01845;3942478205.72909;3833993702.98856;7101514450.14191;8825055228.32872;11268186636.2905;12343501808.2192;13041886316.4832;12011207741.4591;12356482988.8683;11335179560.987;10721994676.2429;12895153157.3463;13681065175.4861;12565772084.7441;10699926682.6513
Nepal;3627562402.66027;4401104417.67068;5494252207.90502;8130258041.46706;12854985464.0764;16002656434.4746;18913574370.76;18851513891.066;19271168018.482;20002968837.9471;24360795410.1597;24524098184.4236;28971589213.134;33111525182.7133;34186180694.9285;33657175561.329
Netherlands;318330511920.61;452301674444.139;416442786069.652;685092650167.89;868077243678.8;846554894931.084;904085980796.018;838971306990.906;876923518850.405;890981311077.658;765264949780.999;783528181704.567;831809944960.879;913597086062.6;910194347568.626;913865395789.886
New Zealand;45495129385.0475;63918703506.9075;52623281956.7031;114720129550.095;121357986132.8;146619138358.948;168510189201.494;176247979235.906;190845889949.764;200921936786.218;178064471137.921;188943457301.474;206950600690.395;212225726657.864;212891048340.608;210886315368.533
Nicaragua;1009455483.87097;4140470000;5107329007.0922;6321335612.22233;8298729073.96937;8758639096.47693;9774262741.75783;10532049076.9407;10982938825.6994;11880434070.7811;12756706583.3113;13286083644.8761;13785909906.1925;13025208219.7685;12611218627.0632;12621476263.8278
Niger;3512356353.0798;2302537682.18029;2236185389.87885;4383315656.99096;7352131669.2941;7851191899.3408;8772951261.81807;9426913349.22319;10224897934.722;10862944203.5591;9685577941.03195;10355006770.1014;11189541083.3975;12846952856.8458;12911689659.351;13678234008.4714
Nigeria;54035795388.0915;44062465800.1706;69448756932.5833;176134087150.341;291880204327.419;361456622215.721;404993594133.582;455501524575.498;508692961937.492;546676374567.721;486803295097.89;404650006428.613;375746469538.666;397190484464.308;448120428858.769;432293776262.398
North Macedonia;0;4680078740.15748;3772851420.24763;6258600713.82628;9401731495.71661;9407168702.4313;10494632699.3859;9745251126.0109;10817712138.9451;11362272837.8818;10071243243.2432;10680463278.8651;11310265324.7941;12679934731.3891;12547086168.4896;12266949805.1436
Norway;119791683307.507;152029612324.789;171247131268.604;308884284051.222;386190385318.767;428757038466.841;498283438454.281;509506317146.541;522761531914.894;498410050251.256;385801550067.169;368827142857.143;398393955268.99;436999692591.454;405510000000;362522347110.364
Oman;11685045513.6541;13802600780.2341;19507452508.0656;31081991724.7852;48388363516.4273;56913065779.2588;67872692582.2437;76511059935.9394;78555637365.2291;80686854742.6073;68420257566.6036;65441278668.2947;70585606843.7797;79788768968.949;76331518668.5771;76331518668.5771
Pakistan;40010423970.4576;60636022422.6176;82017743416.2841;120055291992.938;168152775283.032;177165635077.065;213587413183.996;224383620829.57;231218567178.979;244360888750.807;270556131701.171;278654637737.69;304567253219.097;314567541558.339;278221906022.841;263686552686.208
Panama;6433967000;9573813700;12304115000;16374393900;27116635600;29440300000;34686200000;40429700000;45600000000;49921500000;54091800000;57907700000;62202700000;64928300000;66787900000;52938100000
Papua New Guinea;3219730364.99623;4636057476.42569;3521339699.07407;4865892972.27595;11619637815.9806;14250755221.5077;17984910495.726;21295659249.2443;21261432774.5022;23210682536.8359;21723531173.2409;20759069103.0961;22742613553.6879;24109509852.7402;24829107011.0701;23591523025.2864
Paraguay;5812114523.02702;9062131475.02318;8855705139.55857;10737500188.1123;22341754513.9643;27215968615.5548;33715524703.9288;33283228891.0923;38585317742.9809;40276532540.8812;36211372702.8085;36089550659.0914;38997129473.5558;40225448340.6322;37906944074.6128;35304238230.1132
Peru;26410386669.3609;53312793687.3836;51744749133.213;76060606060.6061;120822986521.479;147528937028.778;171761737046.585;192648999090.082;201175469114.327;200789362451.567;189805300841.603;191895943823.887;211007207483.515;222574697255.522;228470919605.669;202014363787.233
