id_master_country|date_in|date_out|global_quota|economic_quota|military_quota|soft_quota
un752|1990-01-01|1990-12-01|0.970028020835423|1.45101993197674|0.047555467691666|1.18706373121421
un756|1990-01-01|1990-12-01|1.37917372940545|1.88614045783322|0|1.84029607504513
un764|1990-01-01|1990-12-01|0.381510117921577|0.548728215622653|0.090372502534307|0.440080511590682
un792|1990-01-01|1990-12-01|0.594660417686158|0.535711449300426|0.375504936135862|0.757781952369672
un862|1990-01-01|1990-12-01|0.453574575283943|1.02062102381111|0.124290965823879|0.276426898232448
un704|1990-01-01|1990-12-01|0.285946577712526|0.0953679714694757|0.925358443165471|0.043526858925635
un604|1990-01-01|1990-12-01|0.224773610654343|0.16230271092696|0.480223046065779|0.119123547754051
un276|1995-01-01|1995-12-01|7.4393435619325|7.65344460390085|0.628906553021526|9.1238216955052
un024|1995-01-01|1995-12-01|0.0921878641889431|0.154648343743244|0.0936531461087491|0.0432125307271132
un682|1995-01-01|1995-12-01|1.22088734771783|1.92704686988218|0.445475475056914|0.884530223083814
un012|1995-01-01|1995-12-01|0.251021198635272|0.40387678190185|0.131022198546151|0.165090433891205
un032|1995-01-01|1995-12-01|0.587964340435191|0.64551572571224|0.737601272927336|0.500413217161165
un036|1995-01-01|1995-12-01|1.95812026982096|1.94830616096853|0.384102259405764|2.3924938238222
un040|1995-01-01|1995-12-01|1.18895331578395|1.1201313003996|0.0710226272406768|1.54591793452368
un050|1995-01-01|1995-12-01|0.0889986994159824|0.0504525248405454|0.0798506471283997|0.121020545214089
un056|1995-01-01|1995-12-01|1.67155447482692|2.85155115536194|0.207433494362359|1.15702622484034
un076|1995-01-01|1995-12-01|0.800694150726858|1.15627605555461|1.11419532897947|0.437024792359046
un100|1995-01-01|1995-12-01|0.343646921643428|0.123289304930178|0.0293390039776922|0.599334090552369
un124|1995-01-01|1995-12-01|3.24703352803348|4.11594484303238|0.795038459250009|3.23967860765697
un634|1995-01-01|1995-12-01|0.104682001278629|0.12881054725154|0|0.11449989386797
un152|1995-01-01|1995-12-01|0.337563852813894|0.550934928726108|0.288743768001816|0.184996903971457
un156|1995-01-01|1995-12-01|2.28925292307545|2.28687863905705|1.9945070051032|2.36480537189696
un196|1995-01-01|1995-12-01|0.117166852726687|0.0928207274650076|0|0.167845140439944
un170|1995-01-01|1995-12-01|0.244558569370504|0.327919044604559|0.160553093496398|0.202456455778169
un410|1995-01-01|1995-12-01|1.42352024653089|2.39973465625217|0.938684897035392|1.25216089273066
un191|1995-01-01|1995-12-01|0.17868001207647|0.137552234504927|0|0.268142594450914
un208|1995-01-01|1995-12-01|0.831710083464237|1.12230300535597|0.128463307195353|0.797936729192248
un818|1995-01-01|1995-12-01|0.28295185398764|0.266266980956439|0.212522616342162|0.314313836053087
un784|1995-01-01|1995-12-01|0.543534029419924|1.00779847456814|0.0262044397092303|0.325305385069392
un703|1995-01-01|1995-12-01|0.150892562404103|0.154436438969023|0.049328142961585|0.175613147538291
un705|1995-01-01|1995-12-01|0.123457781402455|0.159881358116353|0|0.151595154653503
un724|1995-01-01|1995-12-01|2.38477798527892|2.13926846833521|0.87640256070105|2.98187860646362
un840|1995-01-01|1995-12-01|21.9334430336953|15.7083988195764|47.9715782064045|19.5093167206104
un233|1995-01-01|1995-12-01|0.0880031488766945|0.0531170005511565|0.000742396800425193|0.138692814290253
un608|1995-01-01|1995-12-01|0.19060358524343|0.279442681484308|0.0262044397092303|0.166562187677215
un246|1995-01-01|1995-12-01|0.541840745044821|0.6847188391468|0.115896389399711|0.546866852451676
un250|1995-01-01|1995-12-01|6.81557906837262|5.97786661015156|4.00082280985761|8.2155540274685
un300|1995-01-01|1995-12-01|0.62704960739663|0.431296586095333|0.766714484762675|0.737891512005312
un528|1995-01-01|1995-12-01|2.90395027391341|4.9932527640338|0.841061820428365|1.84741379043557
un348|1995-01-01|1995-12-01|0.521534969027546|0.303740248359659|0.0699233624009361|0.812447798873041
un356|1995-01-01|1995-12-01|0.976308623240813|0.716586222690969|1.24604241285942|1.09967530471174
un360|1995-01-01|1995-12-01|0.58394243205618|0.925575428241314|0.448142022030886|0.355382395339081
un368|1995-01-01|1995-12-01|0.072159434466139|0.0806904162141604|0.157226638255382|0.0419262187508146
un364|1995-01-01|1995-12-01|0.50884432922959|0.696975292950862|0.409315089898426|0.389185648493031
un372|1995-01-01|1995-12-01|0.545873607277454|0.724564252304907|0.0568345994992173|0.540568759577719
un352|1995-01-01|1995-12-01|0.0653011022615538|0.0692459123029564|0|0.080009739562523
un376|1995-01-01|1995-12-01|0.539464062837271|0.534695094855041|0.183431077964612|0.662091707541651
un380|1995-01-01|1995-12-01|3.40300977278626|3.99468787378796|1.96323861050396|3.33089894041703
un392|1995-01-01|1995-12-01|5.87581996492133|5.84068919414611|1.41875172830056|7.11041929007118
un398|1995-01-01|1995-12-01|0.20967261577629|0.147563114797221|0|0.314693021312804
un414|1995-01-01|1995-12-01|0.359265794410111|0.547765140470079|0|0.311273665748655
un428|1995-01-01|1995-12-01|0.105139107869391|0.0400813141882025|0|0.184012098308526
un440|1995-01-01|1995-12-01|0.102685252922387|0.0650814518034708|0.0262044397092303|0.152461797481927
un442|1995-01-01|1995-12-01|0.259414479473645|0.549069876274674|0|0.106087479567985
un458|1995-01-01|1995-12-01|0.869897390060541|1.33816436900582|0.368234053458898|0.643211782728289
un470|1995-01-01|1995-12-01|0.0586281476409132|0.0374606928646805|0|0.0909310846076748
un484|1995-01-01|1995-12-01|1.13285458673005|1.3743555195197|0.183431077964612|1.20378995842311
un566|1995-01-01|1995-12-01|0.419014278219305|0.534002918294205|0.63271571175082|0.26998783724858
un578|1995-01-01|1995-12-01|0.97062718947287|1.45256739375027|0.234902175978091|0.733847081400319
un554|1995-01-01|1995-12-01|0.40536838765751|0.461471782704555|0.0879345233996962|0.448043987117624
un586|1995-01-01|1995-12-01|0.316919429451455|0.13780820096612|0.445032624852216|0.419078080247104
un616|1995-01-01|1995-12-01|1.03837202928219|0.583658471140048|0.374668159062583|1.56908776008098
un620|1995-01-01|1995-12-01|0.432798706674558|0.474926182301124|0.154199729610093|0.475501847069227
un826|1995-01-01|1995-12-01|5.81754177281205|5.61593933887868|7.15881032816761|5.58552980770859
un203|1995-01-01|1995-12-01|0.414435142694045|0.417130025511033|0.075641985109989|0.504237335240584
un642|1995-01-01|1995-12-01|0.458697343513505|0.142931621441528|0.249036375907964|0.75895837944893
un643|1995-01-01|1995-12-01|5.29726309264542|2.22559745311939|17.1041723368503|4.40544659473372
un702|1995-01-01|1995-12-01|1.02238256124327|1.98995832808533|0.0791082503279743|0.530809839364251
un710|1995-01-01|1995-12-01|0.602640969783512|0.626652921984404|0.0262044397092303|0.613538363409901
un752|1995-01-01|1995-12-01|1.11384748517069|1.37823448317322|0.0762749794712402|1.19141083158287
un756|1995-01-01|1995-12-01|1.31178970570042|1.76856792325885|0.00239216746803673|1.31481325236261
un764|1995-01-01|1995-12-01|0.708951501601516|1.16104935323804|0.288826256535197|0.472846025072334
un792|1995-01-01|1995-12-01|0.895426230657908|0.620611420372633|0.725032608315691|1.15182339734868
un804|1995-01-01|1995-12-01|0.596270437930936|0.279290167312607|0|1.00340536255753
un862|1995-01-01|1995-12-01|0.429361715050154|0.730732763181754|0.183843520631515|0.262607975835264
un704|1995-01-01|1995-12-01|0.324960333356365|0.163751664682898|1.61581579939654|0.0933177849019938
un604|1995-01-01|1995-12-01|0.229892124560888|0.194943696395498|0.838542070695368|0.0932296293697757
un276|2000-01-01|2000-12-01|6.68091362885576|6.42153810883099|1.23682626574089|8.05945091624347
un024|2000-01-01|2000-12-01|0.145385354495993|0.252611907767509|0.158155101234158|0.0522803716473234
un682|2000-01-01|2000-12-01|1.47009777198685|2.32011635718149|0.469891395615206|0.959163618870751
un012|2000-01-01|2000-12-01|0.401268610616488|0.710280185430655|0.167671224014491|0.189805671444079
un032|2000-01-01|2000-12-01|0.519591681122688|0.63350949025758|0.439958243571251|0.438576414267038
un036|2000-01-01|2000-12-01|2.17439136957368|1.80729574247619|0.520209502788129|2.83788744390779
un040|2000-01-01|2000-12-01|1.04531273986192|0.898240143779058|0.0860525147759395|1.37642009227614
un050|2000-01-01|2000-12-01|0.107390177834514|0.0608633207447246|0.283653205721042|0.10835258933417
un056|2000-01-01|2000-12-01|1.85946889911997|3.11017551912447|0.456077884734022|1.0963379937987
un076|2000-01-01|2000-12-01|0.845186136612299|1.000359349607|1.03036164883436|0.672524769128165
un100|2000-01-01|2000-12-01|0.239067377221087|0.100707150520227|0.0281627280539216|0.402147132271689
un124|2000-01-01|2000-12-01|3.48567513634019|4.51818010708692|0.780315175460527|3.18325453338056
un634|2000-01-01|2000-12-01|0.19483448655745|0.344741420056159|0|0.108206184107195
un152|2000-01-01|2000-12-01|0.316415470989242|0.472175050887055|0.197139096377451|0.208085527354171
un156|2000-01-01|2000-12-01|2.61576020350138|2.61866624552389|2.38170915829827|2.65936571037339
un196|2000-01-01|2000-12-01|0.118406808465804|0.0761736791542911|0|0.179496081900464
un170|2000-01-01|2000-12-01|0.21096698982444|0.326621711809896|0.0864307848363315|0.140368150775297
un410|2000-01-01|2000-12-01|1.530770658038|2.34628408318753|0.483319266209311|1.3967443861707
un191|2000-01-01|2000-12-01|0.235446596802298|0.12928043617517|0.000870096206025676|0.386434596461793
un208|2000-01-01|2000-12-01|0.835542823553489|1.09088857939282|0.111633343233095|0.771550906652883
un818|2000-01-01|2000-12-01|0.362894592902238|0.242007244164604|0.317881903309177|0.471795183588889
un784|2000-01-01|2000-12-01|0.812561512646997|1.36494099152958|0.164043366413822|0.482471632435163
un703|2000-01-01|2000-12-01|0.166393893526583|0.147951922834705|0.050117541467079|0.207073994576435
un705|2000-01-01|2000-12-01|0.120987604420295|0.11867013357985|0.00774385623362854|0.163349565089995
un724|2000-01-01|2000-12-01|2.4988127363086|2.20707689163796|0.964257198527703|3.07282634672508
un840|2000-01-01|2000-12-01|22.6166714429069|16.5917394058985|57.6523733631273|20.2213409833107
un233|2000-01-01|2000-12-01|0.111784107616086|0.077600785730386|0.00408945216832068|0.165601379244042
un608|2000-01-01|2000-12-01|0.224504037396549|0.350673972926272|0.0813256062420903|0.148475533000656
un246|2000-01-01|2000-12-01|0.539196870392676|0.633061619467539|0.129470315456621|0.547440475366763
un250|2000-01-01|2000-12-01|6.42581466698191|5.87705535824551|4.3053270633632|7.33843944041436
un300|2000-01-01|2000-12-01|0.736488418228277|0.476633479542911|0.721638617039747|0.959850117121231
un528|2000-01-01|2000-12-01|2.59691400181411|3.75120333665989|1.09894072099379|1.93523501611626
un348|2000-01-01|2000-12-01|0.426009815845251|0.328432464365325|0.0716089177559131|0.58480093207415
un356|2000-01-01|2000-12-01|0.892534048413598|0.806629677687859|1.15414610737383|0.908458915049642
un360|2000-01-01|2000-12-01|0.740169341996038|1.24966979108347|0.444599985041169|0.368875746423825
un368|2000-01-01|2000-12-01|0.322293777233726|0.646831035975684|0.0276406703303062|0.108078839428119
un364|2000-01-01|2000-12-01|0.577427601923373|0.873289054080102|0.248766032972756|0.395871495088059
un372|2000-01-01|2000-12-01|0.656941655433405|0.921069775851264|0.0679545136906052|0.557702367222678
un352|2000-01-01|2000-12-01|0.0673095834476699|0.0584584762650193|0|0.0886436592349487
un376|2000-01-01|2000-12-01|0.596080009522077|0.625747991035496|0.138203351651531|0.653374416035072
un380|2000-01-01|2000-12-01|3.23041935287567|3.15132802646469|2.23693695562686|3.50680754961096
un392|2000-01-01|2000-12-01|5.54516832040591|4.67473221123426|1.79925386008798|7.08198335185283
un398|2000-01-01|2000-12-01|0.312820702859324|0.236295123207673|0.0261028861807703|0.439536849992726
un414|2000-01-01|2000-12-01|0.402635238150198|0.607033292615773|0|0.315324422658406
un428|2000-01-01|2000-12-01|0.101394864355362|0.0428238753845766|0.00931002940447477|0.169322715472347
un440|2000-01-01|2000-12-01|0.114586642653282|0.0728280575183408|0.00278430785928217|0.173686789937029
un442|2000-01-01|2000-12-01|0.255312026030311|0.415585694307009|0.00200122127385906|0.173670370914835
un458|2000-01-01|2000-12-01|0.875919361626528|1.24836970582182|0.175328070627517|0.710291344237365
un470|2000-01-01|2000-12-01|0.0545800816719693|0.034116276263054|0|0.0819121804438226
un484|2000-01-01|2000-12-01|1.38071590601618|1.84545586990388|0.304047373633368|1.21311123859047
un566|2000-01-01|2000-12-01|0.430429811013588|0.699670483723985|0.34493636764656|0.219614929789557
un578|2000-01-01|2000-12-01|1.08738418424319|1.75947125579412|0.181503911133628|0.655056397528225
un554|2000-01-01|2000-12-01|0.32509401849621|0.328987893156087|0.150267457337306|0.357941850754387
un586|2000-01-01|2000-12-01|0.247723635777082|0.103756539573952|0.346071177827737|0.348560923642366
un616|2000-01-01|2000-12-01|0.793677683577912|0.474840487934014|0.32350545451369|1.16613124412012
un620|2000-01-01|2000-12-01|0.447073244211959|0.387336703884773|0.277070706133229|0.533865620468227
un826|2000-01-01|2000-12-01|6.01124847814766|6.43964399149576|6.024158238221|5.64062985749924
un203|2000-01-01|2000-12-01|0.392644212651802|0.346471391483221|0.0601236478363743|0.502850958670185
un642|2000-01-01|2000-12-01|0.418497993393873|0.13783963096314|0.173674887836068|0.708942884589751
un643|2000-01-01|2000-12-01|3.50582489372218|2.34620756234633|8.11100653275055|3.50221924252001
un702|2000-01-01|2000-12-01|0.949799661279844|1.60937186561401|0.0911009153275602|0.5731258487827
un710|2000-01-01|2000-12-01|0.657675163236122|0.403112421829903|0.0652004374093053|0.782699283296272
un752|2000-01-01|2000-12-01|1.15461857869767|1.30676737168025|0.100902770877668|1.24820404360973
un756|2000-01-01|2000-12-01|1.31685489415302|1.59338058035127|0.0204472608416034|1.35931425745273
un764|2000-01-01|2000-12-01|0.734816257038852|0.930721070900469|0.70168871001379|0.575686657593265
un792|2000-01-01|2000-12-01|1.19137586432754|0.562800880297989|1.01663883268712|1.76359015485804
un804|2000-01-01|2000-12-01|0.697090603243079|0.236284747502054|0.248766032972756|1.18585768335436
un862|2000-01-01|2000-12-01|0.523021369855767|0.93145372256936|0.193745721173951|0.247414001919246
un704|2000-01-01|2000-12-01|0.168812036136826|0.300978020081365|0.110562681321225|0.0694896529153069
un604|2000-01-01|2000-12-01|0.149102279821175|0.184883248541315|0.334298332581751|0.0869985650136362
un276|2005-01-01|2005-12-01|6.76058640557124|6.96842664989867|1.15848734723691|7.5152053900155
un024|2005-01-01|2005-12-01|0.241826664390334|0.441760461827727|0.0515889331261842|0.057577403175286
un682|2005-01-01|2005-12-01|1.95568111637688|3.14980254525624|0.396890578764272|0.929432988170189
un012|2005-01-01|2005-12-01|0.487652881145248|0.86349383607668|0.174967079005894|0.133336799278912
un032|2005-01-01|2005-12-01|0.502110083383561|0.543975950413113|0.458213048683689|0.463760012732462
un036|2005-01-01|2005-12-01|2.02360957468265|1.80970583204127|0.547335553561088|2.51454318180657
un040|2005-01-01|2005-12-01|1.10509927476912|1.07097244234576|0.0961230547366076|1.31899443697737
un050|2005-01-01|2005-12-01|0.120060211052078|0.0514971021471816|0.710316869566492|0.090430902394352
un056|2005-01-01|2005-12-01|1.96584874205706|3.14420481431928|0.134542696066788|1.00458977711301
un076|2005-01-01|2005-12-01|0.95442411480224|1.2575497996207|0.889826126924181|0.634971365753996
un100|2005-01-01|2005-12-01|0.252743025104586|0.131268311237275|0.0647072704094903|0.417683756392372
un124|2005-01-01|2005-12-01|3.34398704665378|3.95263721403422|0.676437753016176|3.1486110103613
un634|2005-01-01|2005-12-01|0.289105255551515|0.442496071076307|0|0.172883979786996
un152|2005-01-01|2005-12-01|0.413485470877462|0.625024887159747|0.19154664854832|0.222015199495835
un156|2005-01-01|2005-12-01|3.7134686385176|4.10128763801878|1.95097810622877|3.59835254305831
un196|2005-01-01|2005-12-01|0.103780021119908|0.0733059962575284|0|0.155132691309636
un170|2005-01-01|2005-12-01|0.219116650862224|0.292350114350084|0.0527602132407648|0.168538225108127
un410|2005-01-01|2005-12-01|1.85638229179049|2.17467956936174|0.412898073663545|2.15017279891946
un191|2005-01-01|2005-12-01|0.265363038851161|0.17305641140074|0.00421660841249132|0.430480958837046
un208|2005-01-01|2005-12-01|0.973045111605365|1.11798922470398|0.0920626170060604|0.969667286458428
un818|2005-01-01|2005-12-01|0.405872387054375|0.260894989567638|0.309771161923873|0.571806237689153
un784|2005-01-01|2005-12-01|1.07298562849396|1.68533281076267|0.074416983518301|0.581691620568125
un703|2005-01-01|2005-12-01|0.203775595758581|0.210180762795763|0.0445867296950471|0.221853361119724
un705|2005-01-01|2005-12-01|0.144030806172454|0.142171481003134|0.0140553613749711|0.189011286074249
un724|2005-01-01|2005-12-01|2.61268636655501|2.35109450115577|1.00070731110451|3.17880901259946
un840|2005-01-01|2005-12-01|19.5111046702649|12.357507170956|60.3810391198115|20.065645883216
un233|2005-01-01|2005-12-01|0.117531774303348|0.0898751085843555|0.000858938750692676|0.168072407555961
un608|2005-01-01|2005-12-01|0.182571113902557|0.237297457598456|0.0757699115711744|0.14166534636077
un246|2005-01-01|2005-12-01|0.517443678105493|0.588995893563228|0.0644984916429226|0.518918865581317
un250|2005-01-01|2005-12-01|5.66962725135847|4.93430389438539|4.28559181990265|6.70771645403257
un300|2005-01-01|2005-12-01|0.707114335246103|0.463255877491205|0.723990072096235|0.968712709051668
un528|2005-01-01|2005-12-01|3.11592476158207|4.40764509482335|0.856658719979697|2.10486406855256
un348|2005-01-01|2005-12-01|0.593527738938384|0.419744739396616|0.086440472456072|0.871402378589717
un356|2005-01-01|2005-12-01|1.11502576231198|1.30170586403886|1.34608042779586|0.869957756590216
un360|2005-01-01|2005-12-01|0.636469890535009|1.01658312199074|0.338481090145244|0.274753414586713
un368|2005-01-01|2005-12-01|0.243893914762499|0.431136414478824|0.024805661172767|0.0785396696668287
un364|2005-01-01|2005-12-01|0.681362121944423|1.05113757010837|0.148912052377574|0.372439124160794
un372|2005-01-01|2005-12-01|0.806235624909256|1.14602121251043|0.0481786553797619|0.569356623263872
un352|2005-01-01|2005-12-01|0.0628030306073153|0.0672676951277239|0|0.0689540931945088
un376|2005-01-01|2005-12-01|0.521107799360729|0.473203256144719|0.074416983518301|0.602990460961499
un380|2005-01-01|2005-12-01|2.95012438689352|2.93832782460836|1.66847097698508|3.18583250378806
un392|2005-01-01|2005-12-01|4.8384880324673|3.61471656555825|1.74474976000577|6.71046798006565
un398|2005-01-01|2005-12-01|0.411390416954266|0.462786283524339|0|0.427582058176016
un414|2005-01-01|2005-12-01|0.534254061326466|0.819381991008438|0|0.317666919276543
un428|2005-01-01|2005-12-01|0.103893231993038|0.0625060710867255|0.0113223744409489|0.165140024031282
un440|2005-01-01|2005-12-01|0.141510612456341|0.140324044363965|0.0174130310367697|0.16453637460837
un442|2005-01-01|2005-12-01|0.309583478922876|0.485814852960589|0.00452894977637956|0.171292132436041
un458|2005-01-01|2005-12-01|0.90690349126242|1.13130633058697|0.153909514199786|0.794567469512032
un470|2005-01-01|2005-12-01|0.168530758507819|0.029377961480215|0|0.349875031074369
un484|2005-01-01|2005-12-01|1.21607933013724|1.57394456472178|0.223250950554903|1.00049418031575
un566|2005-01-01|2005-12-01|0.614508174587627|1.03401521271993|0.268874959795082|0.214690905053611
un578|2005-01-01|2005-12-01|1.24783410970402|1.8555363945335|0.103152388996019|0.739592588074111
un554|2005-01-01|2005-12-01|0.402646209077359|0.324943420840095|0.0685079748607729|0.545690377147488
un586|2005-01-01|2005-12-01|0.240112683485077|0.12341880328707|0.910687161644658|0.248558519242647
un616|2005-01-01|2005-12-01|0.732901927171462|0.664478386655067|0.172127222330698|0.90546609978366
un620|2005-01-01|2005-12-01|0.417108880428197|0.390184318821647|0.136338658909146|0.495473596365453
un826|2005-01-01|2005-12-01|5.89560610714556|5.51801573789775|5.97559946884868|6.28600980865407
un203|2005-01-01|2005-12-01|0.482658705777647|0.472778791340169|0.0528637758380857|0.568686169960779
un642|2005-01-01|2005-12-01|0.369836714695694|0.213429048266333|0.146853049112099|0.578948256834959
un643|2005-01-01|2005-12-01|3.85265170457693|3.69695087208098|8.17719214008856|3.25522262564816
un702|2005-01-01|2005-12-01|1.12393305944325|1.77921856914029|0.049611322345534|0.599206720811403
un710|2005-01-01|2005-12-01|0.64253400712096|0.410092638640422|0.236547628632649|0.733165092171174
un752|2005-01-01|2005-12-01|1.16150803066254|1.29813032068314|0.0980497110045604|1.1991651444111
un756|2005-01-01|2005-12-01|1.29273442920295|1.54925883119661|0.0202241033117639|1.23665901134215
un764|2005-01-01|2005-12-01|0.688226342421472|0.849815773774905|0.212734906780023|0.5955281083572
un792|2005-01-01|2005-12-01|1.00418009825522|0.645399585309567|0.651606614587063|1.45566071616069
un804|2005-01-01|2005-12-01|0.764054295000279|0.328618986088309|0.417761534916308|1.29809054344399
un862|2005-01-01|2005-12-01|0.585435380783074|0.938869344099659|0.173639628209369|0.272867117360934
un704|2005-01-01|2005-12-01|0.241183978759846|0.358985403775864|0|0.155286055068044
un604|2005-01-01|2005-12-01|0.191117489448073|0.268533282918735|0.340823650374405|0.10503639026342
un276|2010-01-01|2010-12-01|6.60592892536528|6.78454138344512|1.37860810706972|7.04080217287108
un024|2010-01-01|2010-12-01|0.307865893714454|0.583862209724507|0.0280552735727367|0.0389918944763298
un682|2010-01-01|2010-12-01|1.72259704496259|2.48560685327929|0.448884377163787|1.03973089829526
un012|2010-01-01|2010-12-01|0.417805718167508|0.658801995705381|0.224883762299227|0.176693655651283
un032|2010-01-01|2010-12-01|0.554162256917405|0.575571852911829|0.497044727202702|0.537278013243561
un036|2010-01-01|2010-12-01|2.29062473348157|2.15493070104677|0.685302945423799|2.63297166661842
un040|2010-01-01|2010-12-01|1.09298036475969|1.04983816677043|0.0962630703785629|1.2606611968692
un050|2010-01-01|2010-12-01|0.106700686429141|0.0665629225536529|0.741903345013035|0.0735093102384325
un056|2010-01-01|2010-12-01|2.01004766840213|3.05675961170793|0.176189783410377|1.08366377830207
un076|2010-01-01|2010-12-01|1.27807479695283|1.55010311324044|0.903536157307964|1.02445676224152
un100|2010-01-01|2010-12-01|0.257453588923078|0.156646117725301|0.0843117651609429|0.390498343407291
un124|2010-01-01|2010-12-01|3.03943921538098|3.20646282967011|0.846920796162192|3.1206665045271
