id_geoentity|id_name|id_name_family|date_in|date_out
97|1049|7|#@#@|#@#@
98|1092|7|#@#@|#@#@
99|1039|7|#@#@|#@#@
100|1088|7|#@#@|#@#@
101|984|7|#@#@|#@#@
102|1026|7|#@#@|#@#@
103|1021|7|#@#@|#@#@
104|1030|7|#@#@|#@#@
105|1024|7|#@#@|#@#@
106|1009|7|#@#@|#@#@
107|1006|7|#@#@|#@#@
108|1008|7|#@#@|#@#@
109|1011|7|#@#@|#@#@
112|1037|7|#@#@|#@#@
113|1040|7|#@#@|#@#@
114|1044|7|#@#@|#@#@
115|1046|7|#@#@|#@#@
116|1022|7|#@#@|#@#@
117|1066|7|#@#@|#@#@
118|1067|7|#@#@|#@#@
119|1072|7|#@#@|#@#@
120|1089|7|#@#@|#@#@
121|1077|7|#@#@|#@#@
122|1084|7|#@#@|#@#@
124|1058|7|#@#@|#@#@
125|1041|7|#@#@|#@#@
126|1063|7|#@#@|#@#@
127|1111|7|#@#@|#@#@
128|1094|7|#@#@|#@#@
129|1081|7|#@#@|#@#@
130|1080|7|#@#@|#@#@
131|1023|7|#@#@|#@#@
132|1103|7|#@#@|#@#@
133|1091|7|#@#@|#@#@
134|1100|7|#@#@|#@#@
135|1073|7|#@#@|#@#@
136|1086|7|#@#@|#@#@
137|1050|7|#@#@|#@#@
138|1042|7|#@#@|#@#@
139|1096|7|#@#@|#@#@
140|1093|7|#@#@|#@#@
142|1162|7|#@#@|#@#@
143|1095|7|#@#@|#@#@
144|1099|7|#@#@|#@#@
145|1029|7|#@#@|#@#@
146|1087|7|#@#@|#@#@
147|1070|7|#@#@|#@#@
148|1085|7|#@#@|#@#@
149|1104|7|#@#@|#@#@
150|1109|7|#@#@|#@#@
151|1101|7|#@#@|#@#@
153|1106|7|#@#@|#@#@
154|1107|7|#@#@|#@#@
155|1110|7|#@#@|#@#@
156|1113|7|#@#@|#@#@
157|948|7|#@#@|#@#@
160|1075|7|#@#@|#@#@
161|1014|7|#@#@|#@#@
162|975|7|#@#@|#@#@
163|949|7|#@#@|#@#@
164|952|7|#@#@|#@#@
165|1003|7|#@#@|#@#@
166|1059|7|#@#@|#@#@
167|1065|7|#@#@|#@#@
168|1135|7|#@#@|#@#@
169|1129|7|#@#@|#@#@
171|1169|7|#@#@|#@#@
172|1133|7|#@#@|#@#@
173|1137|7|#@#@|#@#@
174|982|7|#@#@|#@#@
175|1144|7|#@#@|#@#@
176|1143|7|#@#@|#@#@
177|1142|7|#@#@|#@#@
178|1149|7|#@#@|#@#@
179|954|7|#@#@|#@#@
180|1164|7|#@#@|#@#@
181|1151|7|#@#@|#@#@
182|1146|7|#@#@|#@#@
183|1154|7|#@#@|#@#@
184|1155|7|#@#@|#@#@
185|1005|7|#@#@|#@#@
186|1166|7|#@#@|#@#@
187|1168|7|#@#@|#@#@
188|953|7|#@#@|#@#@
190|1153|7|#@#@|#@#@
191|987|7|#@#@|#@#@
192|1071|7|#@#@|#@#@
193|1076|7|#@#@|#@#@
195|1124|7|#@#@|#@#@
196|957|7|#@#@|#@#@
197|1160|7|#@#@|#@#@
198|1152|7|#@#@|#@#@
199|1130|7|#@#@|#@#@
200|1017|7|#@#@|#@#@
201|1047|7|#@#@|#@#@
202|1015|7|#@#@|#@#@
203|1128|7|#@#@|#@#@
204|1132|7|#@#@|#@#@
205|1138|7|#@#@|#@#@
206|1167|7|#@#@|#@#@
207|1056|7|#@#@|#@#@
208|1123|7|#@#@|#@#@
209|1163|7|#@#@|#@#@
210|1131|7|#@#@|#@#@
212|1145|7|#@#@|#@#@
213|1148|7|#@#@|#@#@
214|1140|7|#@#@|#@#@
215|1016|7|#@#@|#@#@
216|1038|7|#@#@|#@#@
217|1165|7|#@#@|#@#@
218|998|7|#@#@|#@#@
220|1032|7|#@#@|#@#@
221|1018|7|#@#@|#@#@
222|1051|7|#@#@|#@#@
223|1025|7|#@#@|#@#@
224|1102|7|#@#@|#@#@
225|1027|7|#@#@|#@#@
226|1013|7|#@#@|#@#@
228|985|7|#@#@|#@#@
229|1061|7|#@#@|#@#@
230|1069|7|#@#@|#@#@
231|1083|7|#@#@|#@#@
232|1105|7|#@#@|#@#@
233|1114|7|#@#@|#@#@
234|1117|7|#@#@|#@#@
235|1119|7|#@#@|#@#@
236|1007|7|#@#@|#@#@
237|1136|7|#@#@|#@#@
238|1150|7|#@#@|#@#@
239|1156|7|#@#@|#@#@
240|1158|7|#@#@|#@#@
241|1157|7|#@#@|#@#@
1|1226|6|#@#@|#@#@
2|1254|6|#@#@|#@#@
3|1179|6|#@#@|#@#@
4|1189|6|#@#@|#@#@
5|1308|6|#@#@|#@#@
6|1201|6|#@#@|#@#@
7|1209|6|#@#@|#@#@
8|1211|6|#@#@|#@#@
9|1191|6|#@#@|#@#@
10|1194|6|#@#@|#@#@
11|1207|6|#@#@|#@#@
12|1367|6|#@#@|#@#@
13|1277|6|#@#@|#@#@
14|1279|6|#@#@|#@#@
15|1228|6|#@#@|#@#@
16|1338|6|#@#@|#@#@
17|1176|6|#@#@|#@#@
18|1339|6|#@#@|#@#@
20|1341|6|#@#@|#@#@
21|1270|6|#@#@|#@#@
22|1274|6|#@#@|#@#@
23|1345|6|#@#@|#@#@
24|1346|6|#@#@|#@#@
25|1349|6|#@#@|#@#@
26|1351|6|#@#@|#@#@
27|1177|6|#@#@|#@#@
28|1185|6|#@#@|#@#@
30|1200|6|#@#@|#@#@
31|1187|6|#@#@|#@#@
32|1184|6|#@#@|#@#@
33|1198|6|#@#@|#@#@
34|1363|6|#@#@|#@#@
35|1249|6|#@#@|#@#@
36|1251|6|#@#@|#@#@
37|1253|6|#@#@|#@#@
38|1206|6|#@#@|#@#@
39|1299|6|#@#@|#@#@
40|1312|6|#@#@|#@#@
41|1257|6|#@#@|#@#@
43|1320|6|#@#@|#@#@
44|1243|6|#@#@|#@#@
45|1175|6|#@#@|#@#@
46|1183|6|#@#@|#@#@
47|1276|6|#@#@|#@#@
48|1324|6|#@#@|#@#@
49|1178|6|#@#@|#@#@
50|1212|6|#@#@|#@#@
51|1298|6|#@#@|#@#@
52|1215|6|#@#@|#@#@
53|1181|6|#@#@|#@#@
54|1182|6|#@#@|#@#@
55|1223|6|#@#@|#@#@
56|1186|6|#@#@|#@#@
57|1192|6|#@#@|#@#@
58|1193|6|#@#@|#@#@
59|1224|6|#@#@|#@#@
60|1202|6|#@#@|#@#@
61|1195|6|#@#@|#@#@
62|1196|6|#@#@|#@#@
63|1190|6|#@#@|#@#@
64|1353|6|#@#@|#@#@
65|1282|6|#@#@|#@#@
66|1199|6|#@#@|#@#@
69|1335|6|#@#@|#@#@
70|1188|6|#@#@|#@#@
71|1203|6|#@#@|#@#@
72|1204|6|#@#@|#@#@
73|1205|6|#@#@|#@#@
74|1357|6|#@#@|#@#@
75|1208|6|#@#@|#@#@
76|1255|6|#@#@|#@#@
77|1293|6|#@#@|#@#@
78|1216|6|#@#@|#@#@
79|1218|6|#@#@|#@#@
80|1333|6|#@#@|#@#@
81|1318|6|#@#@|#@#@
82|1219|6|#@#@|#@#@
83|1220|6|#@#@|#@#@
84|1221|6|#@#@|#@#@
85|1222|6|#@#@|#@#@
86|1266|6|#@#@|#@#@
87|1235|6|#@#@|#@#@
89|1387|6|#@#@|#@#@
90|1237|6|#@#@|#@#@
91|1225|6|#@#@|#@#@
92|1234|6|#@#@|#@#@
93|1213|6|#@#@|#@#@
94|1358|6|#@#@|#@#@
95|1273|6|#@#@|#@#@
96|1258|6|#@#@|#@#@
97|1268|6|#@#@|#@#@
98|1313|6|#@#@|#@#@
99|1259|6|#@#@|#@#@
100|1289|6|#@#@|#@#@
101|1210|6|#@#@|#@#@
102|1246|6|#@#@|#@#@
103|1247|6|#@#@|#@#@
104|1248|6|#@#@|#@#@
105|1229|6|#@#@|#@#@
106|1232|6|#@#@|#@#@
107|1230|6|#@#@|#@#@
108|1231|6|#@#@|#@#@
109|1233|6|#@#@|#@#@
112|1260|6|#@#@|#@#@
113|1263|6|#@#@|#@#@
114|1265|6|#@#@|#@#@
115|1267|6|#@#@|#@#@
116|1239|6|#@#@|#@#@
117|1285|6|#@#@|#@#@
118|1286|6|#@#@|#@#@
119|1288|6|#@#@|#@#@
120|1290|6|#@#@|#@#@
121|1292|6|#@#@|#@#@
122|1296|6|#@#@|#@#@
124|1278|6|#@#@|#@#@
125|1261|6|#@#@|#@#@
126|1284|6|#@#@|#@#@
127|1332|6|#@#@|#@#@
128|1319|6|#@#@|#@#@
129|1303|6|#@#@|#@#@
130|1304|6|#@#@|#@#@
131|1252|6|#@#@|#@#@
132|1322|6|#@#@|#@#@
133|1309|6|#@#@|#@#@
134|1311|6|#@#@|#@#@
135|1291|6|#@#@|#@#@
136|1295|6|#@#@|#@#@
137|1271|6|#@#@|#@#@
138|1262|6|#@#@|#@#@
139|1315|6|#@#@|#@#@
140|1316|6|#@#@|#@#@
142|1388|6|#@#@|#@#@
143|1317|6|#@#@|#@#@
144|1321|6|#@#@|#@#@
145|1236|6|#@#@|#@#@
146|1297|6|#@#@|#@#@
147|1302|6|#@#@|#@#@
148|1305|6|#@#@|#@#@
149|1323|6|#@#@|#@#@
150|1326|6|#@#@|#@#@
151|1310|6|#@#@|#@#@
153|1328|6|#@#@|#@#@
154|1329|6|#@#@|#@#@
155|1330|6|#@#@|#@#@
156|1331|6|#@#@|#@#@
157|1180|6|#@#@|#@#@
160|1294|6|#@#@|#@#@
161|1238|6|#@#@|#@#@
162|1197|6|#@#@|#@#@
163|1170|6|#@#@|#@#@
164|1171|6|#@#@|#@#@
165|1172|6|#@#@|#@#@
166|1280|6|#@#@|#@#@
167|1281|6|#@#@|#@#@
168|1352|6|#@#@|#@#@
169|1354|6|#@#@|#@#@
171|1391|6|#@#@|#@#@
172|1359|6|#@#@|#@#@
173|1360|6|#@#@|#@#@
174|1362|6|#@#@|#@#@
175|1364|6|#@#@|#@#@
176|1366|6|#@#@|#@#@
177|1368|6|#@#@|#@#@
178|1371|6|#@#@|#@#@
179|1379|6|#@#@|#@#@
180|1384|6|#@#@|#@#@
181|1373|6|#@#@|#@#@
182|1374|6|#@#@|#@#@
183|1377|6|#@#@|#@#@
184|1378|6|#@#@|#@#@
185|1227|6|#@#@|#@#@
186|1389|6|#@#@|#@#@
187|1390|6|#@#@|#@#@
188|1174|6|#@#@|#@#@
190|1365|6|#@#@|#@#@
191|1214|6|#@#@|#@#@
192|1301|6|#@#@|#@#@
193|1287|6|#@#@|#@#@
195|1337|6|#@#@|#@#@
196|1173|6|#@#@|#@#@
197|1385|6|#@#@|#@#@
198|1376|6|#@#@|#@#@
199|1340|6|#@#@|#@#@
200|1250|6|#@#@|#@#@
201|1269|6|#@#@|#@#@
202|1380|6|#@#@|#@#@
203|1343|6|#@#@|#@#@
204|1344|6|#@#@|#@#@
205|1348|6|#@#@|#@#@
206|1355|6|#@#@|#@#@
207|1275|6|#@#@|#@#@
208|1350|6|#@#@|#@#@
209|1386|6|#@#@|#@#@
210|1347|6|#@#@|#@#@
212|1369|6|#@#@|#@#@
213|1370|6|#@#@|#@#@
214|1375|6|#@#@|#@#@
215|1240|6|#@#@|#@#@
216|1264|6|#@#@|#@#@
217|1342|6|#@#@|#@#@
218|1241|6|#@#@|#@#@
220|1256|6|#@#@|#@#@
221|1242|6|#@#@|#@#@
222|1272|6|#@#@|#@#@
223|1244|6|#@#@|#@#@
224|1314|6|#@#@|#@#@
225|1245|6|#@#@|#@#@
226|1300|6|#@#@|#@#@
228|1217|6|#@#@|#@#@
229|1283|6|#@#@|#@#@
230|1306|6|#@#@|#@#@
231|1307|6|#@#@|#@#@
232|1325|6|#@#@|#@#@
233|1327|6|#@#@|#@#@
234|1334|6|#@#@|#@#@
235|1336|6|#@#@|#@#@
236|1356|6|#@#@|#@#@
237|1361|6|#@#@|#@#@
238|1372|6|#@#@|#@#@
239|1382|6|#@#@|#@#@
240|1383|6|#@#@|#@#@
241|1381|6|#@#@|#@#@
